"agency_code","collection_id","collection_date","surv_year","species_display_name","sex_type","trap_acronym","trap_problem_bit","num_trap","trap_nights","num_count","site_code","agency_id","county","collection_longitude","collection_latitude","spatial_feature","multiple_features"
"AGENCY",2835268,2019-11-21,2019,"Cs inornata","female","GRVD",FALSE,1,7,1,213114,1,"County 1",-121.132574965802,38.7240616958247,"Zone A",FALSE
"AGENCY",2834783,2019-11-14,2019,"Cx pipiens","female","LCKR",FALSE,1,7,1,201133,1,"County 1",-121.23380801905,38.8424741745526,"Zone C",FALSE
"AGENCY",2835869,2019-11-28,2019,"Cx pipiens","female","GRVD",FALSE,1,7,1,212114,1,"County 1",-121.265501214708,38.6962687438133,"Zone B",FALSE
"AGENCY",2835265,2019-11-21,2019,"Cx pipiens","male","GRVD",FALSE,1,7,1,201133,1,"County 1",-121.172210834013,38.8376628952895,"Zone C",FALSE
"AGENCY",2835932,2019-11-28,2019,"Cx pipiens","male","GRVD",FALSE,1,7,1,136114,1,"County 1",-121.25416593373,38.8278290534353,"Zone C",FALSE
"AGENCY",2835875,2019-11-28,2019,"Cx pipiens","female","GRVD",FALSE,1,7,8,242114,1,"County 1",-121.179190786238,38.7070741391754,"Zone B",FALSE
"AGENCY",2832749,2019-11-09,2019,"Cx pipiens","female","BGSENT",FALSE,1,7,6,382383,1,"County 1",-121.132056734543,38.732606414406,"Zone A",FALSE
"AGENCY",2835285,2019-11-21,2019,"Cx pipiens","female","GRVD",FALSE,1,7,20,124114,1,"County 1",-121.30370431411,38.8597598157802,"Zone C",FALSE
"AGENCY",2835921,2019-11-28,2019,"Cx tarsalis","female","LCKR",FALSE,1,7,2,144114,1,"County 1",-121.32016515606,38.7555380006473,"Zone B",FALSE
"AGENCY",2834022,2019-11-14,2019,"Cx pipiens","male","GRVD",FALSE,1,7,1,253115,1,"County 1",-121.178769505752,38.7412486563432,"Zone A",FALSE
"AGENCY",2836017,2019-11-29,2019,"Cs incidens","female","BGSENT",FALSE,1,1,1,398465,1,"County 1",-121.087427671909,38.7294671039197,"Zone A",FALSE
"AGENCY",2833733,2019-11-14,2019,"Cx tarsalis","male","GRVD",FALSE,1,7,1,252114,1,"County 1",-121.120721462293,38.7632190402593,"Zone A",FALSE
"AGENCY",2830553,2019-11-01,2019,"Cx pipiens","female","BGSENT",FALSE,1,1,2,393282,1,"County 1",-121.179989442386,38.7455290584384,"Zone A",FALSE
"AGENCY",2835235,2019-11-18,2019,"Cx pipiens","female","BGSENT",FALSE,1,1,1,396233,1,"County 1",-121.239850604853,38.7767187659398,"Zone B",FALSE
"AGENCY",2833853,2019-11-14,2019,"Cx stigmatosoma","male","LCKR",FALSE,1,7,1,253115,1,"County 1",-121.230087090904,38.776236442517,"Zone A",FALSE
"AGENCY",2830192,2019-11-01,2019,"Cx pipiens","female","GRVD",FALSE,1,8,106,124114,1,"County 1",-121.121651853315,38.7433193238636,"Zone A",FALSE
"AGENCY",2830624,2019-11-02,2019,"Cx pipiens","female","BGSENT",FALSE,1,7,5,392746,1,"County 1",-121.138641233932,38.8030292933431,"Zone A",FALSE
"AGENCY",2832446,2019-11-07,2019,"Cx tarsalis","male","LCKR",FALSE,1,7,1,221114,1,"County 1",-121.169008983919,38.7100570972618,"Zone B",FALSE
"AGENCY",2839429,2019-12-19,2019,"Cs inornata","female","LCKR",FALSE,1,7,6,145114,1,"County 1",-121.225396578997,38.8580378982052,"Zone C",FALSE
"AGENCY",2903879,2019-12-19,2019,"Cx pipiens","female","LCKR",FALSE,1,7,2,241117,1,"County 1",-121.233872617063,38.8156455621379,"Zone C",FALSE
"AGENCY",2839429,2019-12-19,2019,"Cs inornata","male","LCKR",FALSE,1,7,2,145114,1,"County 1",-121.224850532015,38.7991183435309,"Zone A",FALSE
"AGENCY",2837546,2019-12-05,2019,"Cs inornata","female","LCKR",FALSE,1,7,1,144114,1,"County 1",-121.098198939656,38.799687320224,"Zone A",FALSE
"AGENCY",2837546,2019-12-05,2019,"Cx pipiens","female","LCKR",FALSE,1,7,1,144114,1,"County 1",-121.112440170752,38.7820392782393,"Zone A",FALSE
"AGENCY",2838785,2019-12-12,2019,"Cx pipiens","female","GRVD",FALSE,1,7,6,221114,1,"County 1",-121.342167302773,38.7092613313431,"Zone B",FALSE
"AGENCY",2838796,2019-12-12,2019,"Cx pipiens","male","LCKR",FALSE,1,7,1,242114,1,"County 1",-121.266446590875,38.7755097522523,"Zone B",FALSE
"AGENCY",2837562,2019-12-05,2019,"Cx pipiens","male","LCKR",FALSE,1,7,9,242114,1,"County 1",-121.269404783885,38.7433652736493,"Zone B",FALSE
"AGENCY",2839435,2019-12-19,2019,"Cx pipiens","female","LCKR",FALSE,1,7,1,135114,1,"County 1",-121.220843716417,38.8466113742132,"Zone C",FALSE
"AGENCY",2837541,2019-12-05,2019,"Cs inornata","male","LCKR",FALSE,1,7,1,155114,1,"County 1",-121.282986790557,38.8248690591811,"Zone C",FALSE
"AGENCY",2837874,2019-12-05,2019,"Cx pipiens","female","LCKR",FALSE,1,7,4,253115,1,"County 1",-121.15836680704,38.8242951497547,"Zone C",FALSE
"AGENCY",2838824,2019-12-12,2019,"Cs inornata","female","LCKR",FALSE,1,7,23,260126,1,"County 1",-121.308509190535,38.7505462602277,"Zone B",FALSE
"AGENCY",2837531,2019-12-05,2019,"Cx pipiens","female","GRVD",FALSE,1,7,1,204115,1,"County 1",-121.136682573519,38.78425617991,"Zone A",FALSE
"AGENCY",2838796,2019-12-12,2019,"Cx pipiens","female","LCKR",FALSE,1,7,7,242114,1,"County 1",-121.13570480636,38.8187551370646,"Zone A",FALSE
"AGENCY",2837542,2019-12-05,2019,"Cx pipiens","female","LCKR",FALSE,1,7,2,222114,1,"County 1",-121.129508102798,38.7953822591265,"Zone A",FALSE
"AGENCY",2838771,2019-12-12,2019,"Cx pipiens","female","LCKR",TRUE,1,7,4,232114,1,"County 1",-121.285547702921,38.7554482919636,"Zone B",FALSE
"AGENCY",2837563,2019-12-05,2019,"Cx pipiens","male","GRVD",FALSE,1,7,2,252114,1,"County 1",-121.316736170261,38.8002720101506,"Zone B",FALSE
"AGENCY",2838856,2019-12-12,2019,"Cx tarsalis","male","GRVD",FALSE,1,7,2,135114,1,"County 1",-121.191694120551,38.839205769408,"Zone C",FALSE
"AGENCY",2838785,2019-12-12,2019,"Cx pipiens","female","GRVD",FALSE,1,7,6,221114,1,"County 1",-121.342167302773,38.7092613313431,"Zone B",FALSE
"AGENCY",2838771,2019-12-12,2019,"Cx tarsalis","male","LCKR",TRUE,1,7,1,232114,1,"County 1",-121.299100766553,38.8467188334688,"Zone C",FALSE
"AGENCY",2838839,2019-12-12,2019,"Cs inornata","female","LCKR",FALSE,1,7,1,233114,1,"County 1",-121.266469270035,38.8491315766543,"Zone C",FALSE
"AGENCY",2838859,2019-12-12,2019,"Cx pipiens","male","LCKR",FALSE,1,7,1,124114,1,"County 1",-121.180898973287,38.8197991491891,"Zone A",FALSE
"AGENCY",2838865,2019-12-12,2019,"Cx pipiens","female","GRVD",FALSE,1,7,3,124114,1,"County 1",-121.263473060504,38.7882273574007,"Zone B",FALSE
"AGENCY",2838835,2019-12-12,2019,"Cx pipiens","female","GRVD",FALSE,1,7,3,260126,1,"County 1",-121.351494359554,38.7559824503014,"Zone B",FALSE
"AGENCY",2838796,2019-12-12,2019,"Cx pipiens","female","LCKR",FALSE,1,7,7,242114,1,"County 1",-121.13570480636,38.8187551370646,"Zone A",FALSE
"AGENCY",2839433,2019-12-19,2019,"Cx pipiens","female","LCKR",FALSE,1,7,1,155114,1,"County 1",-121.228503091955,38.8249991087579,"Zone C",FALSE
"AGENCY",2839443,2019-12-19,2019,"Cx pipiens","female","LCKR",FALSE,1,7,1,222114,1,"County 1",-121.119529375172,38.833762775736,"Zone C",FALSE
"AGENCY",2839433,2019-12-19,2019,"Cx pipiens","female","LCKR",FALSE,1,7,1,155114,1,"County 1",-121.228503091955,38.8249991087579,"Zone C",FALSE
"AGENCY",2837534,2019-12-05,2019,"Cx pipiens","female","LCKR",FALSE,1,7,1,124114,1,"County 1",-121.092047354189,38.7659655408138,"Zone A",FALSE
"AGENCY",2903879,2019-12-19,2019,"Cs inornata","female","LCKR",FALSE,1,7,1,241117,1,"County 1",-121.230065858791,38.7386618215846,"Zone B",FALSE
"AGENCY",2837561,2019-12-05,2019,"An freeborni","female","LCKR",FALSE,1,7,1,251114,1,"County 1",-121.355359860335,38.7708985064592,"Zone B",FALSE
"AGENCY",2837540,2019-12-05,2019,"Cx pipiens","male","LCKR",FALSE,1,7,1,135114,1,"County 1",-121.227746844439,38.7979171488127,"Zone A",FALSE
"AGENCY",2838803,2019-12-12,2019,"Cx pipiens","female","GRVD",FALSE,1,7,1,251114,1,"County 1",-121.237988965931,38.8528327911888,"Zone C",FALSE
"AGENCY",2837874,2019-12-05,2019,"Cx tarsalis","male","LCKR",FALSE,1,7,2,253115,1,"County 1",-121.241854460715,38.8343216857667,"Zone C",FALSE
"AGENCY",2838771,2019-12-12,2019,"An freeborni","female","LCKR",TRUE,1,7,1,232114,1,"County 1",-121.242903694432,38.7122099779044,"Zone B",FALSE
"AGENCY",2837598,2019-12-05,2019,"An freeborni","female","LCKR",FALSE,1,7,1,253115,1,"County 1",-121.221911353261,38.8568785239167,"Zone C",FALSE
"AGENCY",2838890,2019-12-12,2019,"Cx tarsalis","female","GRVD",FALSE,1,7,1,241118,1,"County 1",-121.148666745323,38.7440335370125,"Zone A",FALSE
"AGENCY",2838777,2019-12-12,2019,"Cx pipiens","male","LCKR",FALSE,1,7,1,221114,1,"County 1",-121.349667351254,38.7396035918937,"Zone B",FALSE
"AGENCY",2837874,2019-12-05,2019,"Cx tarsalis","female","LCKR",FALSE,1,7,2,253115,1,"County 1",-121.326324107763,38.7035613259268,"Zone B",FALSE
"AGENCY",2838803,2019-12-12,2019,"Cx pipiens","female","GRVD",FALSE,1,7,1,251114,1,"County 1",-121.237988965931,38.8528327911888,"Zone C",FALSE
"AGENCY",2837582,2019-12-05,2019,"Cs inornata","male","LCKR",FALSE,1,7,5,241118,1,"County 1",-121.189606570884,38.6799876937103,"Zone B",FALSE
"AGENCY",2839405,2019-12-19,2019,"Cx pipiens","female","LCKR",FALSE,1,7,3,253115,1,"County 1",-121.256253604291,38.7906404633549,"Zone B",FALSE
"AGENCY",2837542,2019-12-05,2019,"Cx tarsalis","male","LCKR",FALSE,1,7,1,222114,1,"County 1",-121.11937073286,38.7810407681227,"Zone A",FALSE
"AGENCY",2838835,2019-12-12,2019,"Cs incidens","male","GRVD",FALSE,1,7,1,260126,1,"County 1",-121.181831485813,38.7597176406627,"Zone A",FALSE
"AGENCY",2837598,2019-12-05,2019,"An freeborni","female","LCKR",FALSE,1,7,1,253115,1,"County 1",-121.221911353261,38.8568785239167,"Zone C",FALSE
"AGENCY",2837532,2019-12-05,2019,"Cx pipiens","female","GRVD",FALSE,1,7,2,221114,1,"County 1",-121.278156029851,38.8213440120976,"Zone C",FALSE
"AGENCY",2837542,2019-12-05,2019,"Cx pipiens","female","LCKR",FALSE,1,7,2,222114,1,"County 1",-121.129508102798,38.7953822591265,"Zone A",FALSE
"AGENCY",2839380,2019-12-19,2019,"An freeborni","female","GRVD",FALSE,1,7,1,252114,1,"County 1",-121.190578986507,38.8128658549042,"Zone A",FALSE
"AGENCY",2838851,2019-12-12,2019,"Cx pipiens","male","LCKR",FALSE,1,7,2,253115,1,"County 1",-121.061145442526,38.7352144187174,"Zone A",FALSE
"AGENCY",2838849,2019-12-12,2019,"Cs incidens","female","GRVD",FALSE,1,7,1,253115,1,"County 1",-121.26894960444,38.8247855162876,"Zone C",FALSE
"AGENCY",2843050,2020-01-30,2020,"Cx pipiens","female","LCKR",FALSE,1,7,4,242114,1,"County 1",-121.296762455942,38.8159287138061,"Zone C",FALSE
"AGENCY",2842848,2020-01-26,2020,"Cs inornata","female","LCKR",FALSE,1,9,1,155114,1,"County 1",-121.212335697316,38.7740008036929,"Zone A",FALSE
"AGENCY",2842849,2020-01-26,2020,"Cx tarsalis","female","LCKR",FALSE,1,9,2,136114,1,"County 1",-121.344886891142,38.7217389022608,"Zone B",FALSE
"AGENCY",2842467,2020-01-23,2020,"Cx pipiens","female","GRVD",FALSE,1,6,1,232114,1,"County 1",-121.26585621723,38.74755300598,"Zone B",FALSE
"AGENCY",2842983,2020-01-30,2020,"Cs inornata","female","LCKR",FALSE,1,7,1,204115,1,"County 1",-121.201592087962,38.7341895340449,"Zone B",FALSE
"AGENCY",2843054,2020-01-30,2020,"Cx tarsalis","female","LCKR",FALSE,1,7,1,241118,1,"County 1",-121.171506752793,38.817946317668,"Zone A",FALSE
"AGENCY",2842862,2020-01-26,2020,"Cx stigmatosoma","female","GRVD",FALSE,1,9,1,144114,1,"County 1",-121.301077057798,38.8606450499207,"Zone C",FALSE
"AGENCY",2843005,2020-01-30,2020,"An freeborni","female","LCKR",FALSE,1,4,2,135114,1,"County 1",-121.13239024712,38.8281768784917,"Zone C",FALSE
"AGENCY",2842849,2020-01-26,2020,"An freeborni","female","LCKR",FALSE,1,9,2,136114,1,"County 1",-121.245058108418,38.8032246820515,"Zone A",FALSE
"AGENCY",2842861,2020-01-26,2020,"Cs inornata","female","LCKR",FALSE,1,9,3,145114,1,"County 1",-121.308907072462,38.8112774628676,"Zone C",FALSE
"AGENCY",2842849,2020-01-26,2020,"An freeborni","female","LCKR",FALSE,1,9,2,136114,1,"County 1",-121.245058108418,38.8032246820515,"Zone A",FALSE
"AGENCY",2842979,2020-01-27,2020,"Cs incidens","female","BGSENT",FALSE,1,1,1,386109,1,"County 1",-121.179739042506,38.8095703811643,"Zone A",FALSE
"AGENCY",2842979,2020-01-27,2020,"Cs incidens","female","BGSENT",FALSE,1,1,1,386109,1,"County 1",-121.31479037664,38.7413953433986,"Zone B",FALSE
"AGENCY",2842979,2020-01-27,2020,"An freeborni","female","BGSENT",FALSE,1,1,3,386109,1,"County 1",-121.25684277271,38.8375974860591,"Zone C",FALSE
"AGENCY",2842861,2020-01-26,2020,"Cs inornata","female","LCKR",FALSE,1,9,3,145114,1,"County 1",-121.308907072462,38.8112774628676,"Zone C",FALSE
"AGENCY",2842454,2020-01-23,2020,"Cx pipiens","female","GRVD",FALSE,1,6,1,260126,1,"County 1",-121.172631009662,38.8217636740305,"Zone A",FALSE
"AGENCY",2843046,2020-01-30,2020,"Cx tarsalis","female","LCKR",FALSE,1,4,5,136114,1,"County 1",-121.196980416993,38.8122370624726,"Zone A",FALSE
"AGENCY",2843005,2020-01-30,2020,"Cs inornata","female","LCKR",FALSE,1,4,1,135114,1,"County 1",-121.319816767468,38.8672382614682,"Zone C",FALSE
"AGENCY",2842979,2020-01-27,2020,"An freeborni","female","BGSENT",FALSE,1,1,3,386109,1,"County 1",-121.25684277271,38.8375974860591,"Zone C",FALSE
"AGENCY",2842505,2020-01-23,2020,"Cs incidens","female","GRVD",FALSE,1,6,1,221114,1,"County 1",-121.340571201969,38.8712093534451,"Zone C",FALSE
"AGENCY",2843042,2020-01-30,2020,"Cs inornata","female","LCKR",FALSE,1,4,14,145114,1,"County 1",-121.283791540526,38.8733741619607,"Zone C",FALSE
"AGENCY",2842850,2020-01-26,2020,"Cs inornata","female","LCKR",FALSE,1,9,1,144114,1,"County 1",-121.142329709825,38.7923177103847,"Zone A",FALSE
"AGENCY",2843052,2020-01-30,2020,"Cx pipiens","female","GRVD",FALSE,1,7,9,241118,1,"County 1",-121.257479860333,38.825897020068,"Zone C",FALSE
"AGENCY",2843007,2020-01-30,2020,"Cs incidens","male","LCKR",FALSE,1,4,1,222114,1,"County 1",-121.150462248144,38.8299731484136,"Zone C",FALSE
"AGENCY",2842867,2020-01-26,2020,"Cx tarsalis","female","LCKR",FALSE,1,9,1,135114,1,"County 1",-121.311679280976,38.8589157794342,"Zone C",FALSE
"AGENCY",2842864,2020-01-26,2020,"Cx pipiens","female","GRVD",FALSE,1,9,1,222114,1,"County 1",-121.249131846537,38.8629128826468,"Zone C",FALSE
"AGENCY",2843054,2020-01-30,2020,"Cx pipiens","female","LCKR",FALSE,1,7,15,241118,1,"County 1",-121.257273269915,38.8240885067339,"Zone C",FALSE
"AGENCY",2843053,2020-01-30,2020,"Cs inornata","male","LCKR",FALSE,1,7,1,165114,1,"County 1",-121.173049495681,38.7746837393704,"Zone A",FALSE
"AGENCY",2843006,2020-01-30,2020,"Cx tarsalis","female","LCKR",FALSE,1,4,1,144114,1,"County 1",-121.332243491301,38.7954975464989,"Zone B",FALSE
"AGENCY",2842505,2020-01-23,2020,"Cx pipiens","female","GRVD",FALSE,1,6,1,221114,1,"County 1",-121.171878967457,38.7857289906888,"Zone A",FALSE
"AGENCY",2843044,2020-01-30,2020,"Cx pipiens","female","GRVD",FALSE,1,7,2,260126,1,"County 1",-121.153573594755,38.8324064175808,"Zone C",FALSE
"AGENCY",2842850,2020-01-26,2020,"Cs inornata","female","LCKR",FALSE,1,9,1,144114,1,"County 1",-121.142329709825,38.7923177103847,"Zone A",FALSE
"AGENCY",2843050,2020-01-30,2020,"Cx tarsalis","female","LCKR",FALSE,1,7,1,242114,1,"County 1",-121.168746075457,38.7954910121585,"Zone A",FALSE
"AGENCY",2842851,2020-01-26,2020,"Cx pipiens","male","LCKR",FALSE,1,9,1,222114,1,"County 1",-121.229120202997,38.6975903073917,"Zone B",FALSE
"AGENCY",2842851,2020-01-26,2020,"Cs incidens","female","LCKR",FALSE,1,9,1,222114,1,"County 1",-121.177380910555,38.7785121648432,"Zone A",FALSE
"AGENCY",2843049,2020-01-30,2020,"Cx pipiens","female","GRVD",FALSE,1,7,2,242114,1,"County 1",-121.142185660975,38.7934765559637,"Zone A",FALSE
"AGENCY",2842454,2020-01-23,2020,"Cx pipiens","female","GRVD",FALSE,1,6,1,260126,1,"County 1",-121.172631009662,38.8217636740305,"Zone A",FALSE
"AGENCY",2843037,2020-01-30,2020,"Cx pipiens","female","GRVD",FALSE,1,4,10,124114,1,"County 1",-121.266477367396,38.827767090758,"Zone C",FALSE
"AGENCY",2842462,2020-01-23,2020,"Cx tarsalis","female","LCKR",FALSE,1,6,1,201133,1,"County 1",-121.31429302743,38.8665030929977,"Zone C",FALSE
"AGENCY",2842454,2020-01-23,2020,"Cx pipiens","female","GRVD",FALSE,1,6,1,260126,1,"County 1",-121.172631009662,38.8217636740305,"Zone A",FALSE
"AGENCY",2842454,2020-01-23,2020,"Cx pipiens","female","GRVD",FALSE,1,6,1,260126,1,"County 1",-121.172631009662,38.8217636740305,"Zone A",FALSE
"AGENCY",2843005,2020-01-30,2020,"An freeborni","female","LCKR",FALSE,1,4,2,135114,1,"County 1",-121.13239024712,38.8281768784917,"Zone C",FALSE
"AGENCY",2843046,2020-01-30,2020,"Cx tarsalis","female","LCKR",FALSE,1,4,5,136114,1,"County 1",-121.196980416993,38.8122370624726,"Zone A",FALSE
"AGENCY",2842851,2020-01-26,2020,"Cx pipiens","female","LCKR",FALSE,1,9,17,222114,1,"County 1",-121.135662039845,38.8237765903114,"Zone A",FALSE
"AGENCY",2842850,2020-01-26,2020,"Cx tarsalis","female","LCKR",FALSE,1,9,2,144114,1,"County 1",-121.196929385024,38.7178159238452,"Zone B",FALSE
"AGENCY",2843003,2020-01-30,2020,"An freeborni","female","GRVD",FALSE,1,4,1,145114,1,"County 1",-121.163090081482,38.8160421623343,"Zone A",FALSE
"AGENCY",2842867,2020-01-26,2020,"Cx tarsalis","female","LCKR",FALSE,1,9,1,135114,1,"County 1",-121.311679280976,38.8589157794342,"Zone C",FALSE
"AGENCY",2842850,2020-01-26,2020,"Cs inornata","female","LCKR",FALSE,1,9,1,144114,1,"County 1",-121.142329709825,38.7923177103847,"Zone A",FALSE
"AGENCY",2843050,2020-01-30,2020,"Cx pipiens","female","LCKR",FALSE,1,7,4,242114,1,"County 1",-121.296762455942,38.8159287138061,"Zone C",FALSE
"AGENCY",2842979,2020-01-27,2020,"Cs incidens","female","BGSENT",FALSE,1,1,1,386109,1,"County 1",-121.179739042506,38.8095703811643,"Zone A",FALSE
"AGENCY",2844698,2020-02-14,2020,"Cx tarsalis","female","LCKR",FALSE,1,8,1,222114,1,"County 1",-121.169056537791,38.7400413365649,"Zone A",FALSE
"AGENCY",2844698,2020-02-14,2020,"Cs incidens","female","LCKR",FALSE,1,8,1,222114,1,"County 1",-121.086084122159,38.7647279564698,"Zone A",FALSE
"AGENCY",2845229,2020-02-21,2020,"Cx pipiens","female","LCKR",FALSE,1,7,1,232114,1,"County 1",-121.18913367522,38.8312704673359,"Zone C",FALSE
"AGENCY",2844704,2020-02-14,2020,"Cx pipiens","female","GRVD",FALSE,1,8,11,241118,1,"County 1",-121.265868622346,38.7582806426349,"Zone B",FALSE
"AGENCY",2843923,2020-02-06,2020,"Cx pipiens","female","GRVD",FALSE,1,7,1,155114,1,"County 1",-121.183656128007,38.7214434707385,"Zone B",FALSE
"AGENCY",2844696,2020-02-14,2020,"An freeborni","male","LCKR",FALSE,1,8,1,155114,1,"County 1",-121.274777745014,38.7392750599302,"Zone B",FALSE
"AGENCY",2844698,2020-02-14,2020,"Cx tarsalis","female","LCKR",FALSE,1,8,1,222114,1,"County 1",-121.169056537791,38.7400413365649,"Zone A",FALSE
"AGENCY",2844695,2020-02-14,2020,"Cx pipiens","female","LCKR",FALSE,1,8,2,144114,1,"County 1",-121.16813792942,38.7865546289829,"Zone A",FALSE
"AGENCY",2845238,2020-02-21,2020,"Cx pipiens","female","GRVD",FALSE,1,7,1,145114,1,"County 1",-121.275385737118,38.6913108055916,"Zone B",FALSE
"AGENCY",2845274,2020-02-21,2020,"Cs inornata","female","LCKR",FALSE,1,7,14,260126,1,"County 1",-121.093298847942,38.7617815919585,"Zone A",FALSE
"AGENCY",2844704,2020-02-14,2020,"Cx pipiens","female","GRVD",FALSE,1,8,11,241118,1,"County 1",-121.265868622346,38.7582806426349,"Zone B",FALSE
"AGENCY",2845242,2020-02-21,2020,"Cx tarsalis","female","LCKR",FALSE,1,7,1,204114,1,"County 1",-121.215173670702,38.8230354351681,"Zone C",FALSE
"AGENCY",2844698,2020-02-14,2020,"Cx pipiens","female","LCKR",FALSE,1,8,18,222114,1,"County 1",-121.225633007286,38.8230352352624,"Zone C",FALSE
"AGENCY",2843926,2020-02-06,2020,"Cx pipiens","female","LCKR",FALSE,1,7,3,253115,1,"County 1",-121.140087597291,38.7718345101,"Zone A",FALSE
"AGENCY",2844703,2020-02-14,2020,"Cx pipiens","female","LCKR",FALSE,1,8,3,253115,1,"County 1",-121.253263006273,38.8549063174956,"Zone C",FALSE
"AGENCY",2843908,2020-02-06,2020,"An freeborni","female","LCKR",FALSE,1,7,1,201133,1,"County 1",-121.118233268715,38.7596848486923,"Zone A",FALSE
"AGENCY",2844736,2020-02-14,2020,"Cx tarsalis","female","LCKR",FALSE,1,8,2,124114,1,"County 1",-121.330768825333,38.7989045561776,"Zone B",FALSE
"AGENCY",2845275,2020-02-21,2020,"Cx pipiens","female","LCKR",FALSE,1,7,1,165114,1,"County 1",-121.074530606136,38.7455128128019,"Zone A",FALSE
"AGENCY",2843915,2020-02-06,2020,"An freeborni","male","GRVD",FALSE,1,7,1,241118,1,"County 1",-121.279792241298,38.7699913435617,"Zone B",FALSE
"AGENCY",2845273,2020-02-21,2020,"An freeborni","female","LCKR",FALSE,1,7,1,242114,1,"County 1",-121.290093810728,38.8123937921226,"Zone C",FALSE
"AGENCY",2843907,2020-02-06,2020,"Cs inornata","female","LCKR",FALSE,1,7,5,165114,1,"County 1",-121.219863721868,38.7755143514371,"Zone A",FALSE
"AGENCY",2844694,2020-02-14,2020,"Cs inornata","female","LCKR",FALSE,1,8,6,145114,1,"County 1",-121.224903032678,38.7420266831052,"Zone B",FALSE
"AGENCY",2844696,2020-02-14,2020,"Cx tarsalis","female","LCKR",FALSE,1,8,1,155114,1,"County 1",-121.163367666033,38.8405393783443,"Zone C",FALSE
"AGENCY",2844696,2020-02-14,2020,"Cx pipiens","female","LCKR",FALSE,1,8,1,155114,1,"County 1",-121.251501036904,38.8137244708081,"Zone C",FALSE
"AGENCY",2843915,2020-02-06,2020,"An freeborni","male","GRVD",FALSE,1,7,1,241118,1,"County 1",-121.279792241298,38.7699913435617,"Zone B",FALSE
"AGENCY",2844707,2020-02-14,2020,"Cx pipiens","female","GRVD",FALSE,1,8,2,260126,1,"County 1",-121.180007705003,38.768356634641,"Zone A",FALSE
"AGENCY",2845241,2020-02-21,2020,"Cx pipiens","female","GRVD",FALSE,1,7,2,124114,1,"County 1",-121.094782308126,38.7348614636078,"Zone A",FALSE
"AGENCY",2845239,2020-02-21,2020,"Cx pipiens","female","GRVD",FALSE,1,7,1,136114,1,"County 1",-121.282025850364,38.79929561325,"Zone B",FALSE
"AGENCY",2845245,2020-02-21,2020,"Cs incidens","male","LCKR",FALSE,1,7,1,222114,1,"County 1",-121.322558126887,38.7875079449777,"Zone B",FALSE
"AGENCY",2845274,2020-02-21,2020,"Cx pipiens","female","LCKR",FALSE,1,7,1,260126,1,"County 1",-121.181439870975,38.7749089958604,"Zone A",FALSE
"AGENCY",2844698,2020-02-14,2020,"Cs inornata","female","LCKR",FALSE,1,8,1,222114,1,"County 1",-121.339527576793,38.7878138830719,"Zone B",FALSE
"AGENCY",2845241,2020-02-21,2020,"Cx pipiens","female","GRVD",FALSE,1,7,2,124114,1,"County 1",-121.094782308126,38.7348614636078,"Zone A",FALSE
"AGENCY",2844739,2020-02-14,2020,"Cx pipiens","female","GRVD",FALSE,1,8,1,221114,1,"County 1",-121.102804832843,38.7950794186319,"Zone A",FALSE
"AGENCY",2844697,2020-02-14,2020,"Cs incidens","female","GRVD",FALSE,1,8,1,225114,1,"County 1",-121.307199508541,38.8331586779496,"Zone C",FALSE
"AGENCY",2845275,2020-02-21,2020,"Cx pipiens","female","LCKR",FALSE,1,7,1,165114,1,"County 1",-121.074530606136,38.7455128128019,"Zone A",FALSE
"AGENCY",2845270,2020-02-21,2020,"Cs inornata","male","GRVD",FALSE,1,7,1,165114,1,"County 1",-121.271283380376,38.849317108885,"Zone C",FALSE
"AGENCY",2845270,2020-02-21,2020,"Cs inornata","male","GRVD",FALSE,1,7,1,165114,1,"County 1",-121.271283380376,38.849317108885,"Zone C",FALSE
"AGENCY",2844698,2020-02-14,2020,"Cs inornata","female","LCKR",FALSE,1,8,1,222114,1,"County 1",-121.339527576793,38.7878138830719,"Zone B",FALSE
"AGENCY",2845237,2020-02-21,2020,"An freeborni","female","GRVD",FALSE,1,7,1,144114,1,"County 1",-121.243517437385,38.8542911906234,"Zone C",FALSE
"AGENCY",2844744,2020-02-14,2020,"An freeborni","female","LCKR",FALSE,1,8,3,221114,1,"County 1",-121.205520435084,38.6931598621675,"Zone B",FALSE
"AGENCY",2844702,2020-02-14,2020,"Cx pipiens","female","GRVD",FALSE,1,8,1,242114,1,"County 1",-121.254808686314,38.7641621883365,"Zone B",FALSE
"AGENCY",2843870,2020-02-06,2020,"Cs inornata","female","LCKR",FALSE,1,7,2,251114,1,"County 1",-121.113211336924,38.8157065654609,"Zone A",FALSE
"AGENCY",2845247,2020-02-21,2020,"Cx pipiens","female","LCKR",FALSE,1,7,2,144114,1,"County 1",-121.259707149995,38.8474209562869,"Zone C",FALSE
"AGENCY",2845247,2020-02-21,2020,"Cx pipiens","female","LCKR",FALSE,1,7,2,144114,1,"County 1",-121.259707149995,38.8474209562869,"Zone C",FALSE
"AGENCY",2845245,2020-02-21,2020,"Cx pipiens","female","LCKR",FALSE,1,7,11,222114,1,"County 1",-121.176361670137,38.714274281498,"Zone B",FALSE
"AGENCY",2844725,2020-02-14,2020,"Cx pipiens","female","GRVD",FALSE,1,8,4,212114,1,"County 1",-121.216770982685,38.7786300014502,"Zone A",FALSE
